applied,applied_on,match_feedback,score,title,company,location,url,frozen_score,legacy_score,percentile,band,jd_difficulty,must_coverage,missing_must,top_gaps,score_flags,sub_scores,source,apply_channel,salary_min,salary_max,updated_at,resume_docx,resume_pdf,tailored_summary,bullets_to_lead_with,rewritten_bullets,keywords_to_add_if_true,fit_exact,fit_partial,fit_gaps,outreach_note,change_log,honest_gap_note,missing_keywords,description_snippet
no,,,48,Senior Product Manager,Meesho,"Bangalore, Karnataka",https://www.adzuna.in/details/5761948362?utm_medium=api&utm_source=195aa6d0,39,62,27,weak,0.08,0/0,,"[{""need"": ""senior product"", ""gain"": 2}, {""need"": ""manager key"", ""gain"": 2}, {""need"": ""key deliverables"", ""gain"": 2}, {""need"": ""deliverables drive"", ""gain"": 2}, {""need"": ""drive problem"", ""gain"": 2}]",,"{""skill_match"": 0.1575, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",adzuna,aggregator,,,2026-06-13T08:45:58Z,,,,[],[],[],[],[],[],,,,"deliverables, problem, discovery, solution, insights, cross-functional, collaboration, launch, scale, tech-enabled, adoption, data-led","Key Deliverables Drive problem discovery and solution design via market research and user insights. Lead cross-functional collaboration to launch and scale tech-enabled products. Own go-to-market strategy and drive adoption through data-led decision making. Define product metrics, monitor usage patterns, and implement growth interventions. Role Responsibilities Prioritize user and business problems using structured frameworks and research. Define product vision and translate it into clear requi…"
no,,,48,Business Analyst,Redfoxa Careerlink Pvt Ltd,"Bangalore, Karnataka",https://www.adzuna.in/details/5719182260?utm_medium=api&utm_source=195aa6d0,30,46,27,weak,0.08,0/0,,"[{""need"": ""business analyst title"", ""gain"": 2}, {""need"": ""business analyst fresher"", ""gain"": 2}, {""need"": ""concentrix location"", ""gain"": 2}, {""need"": ""bangalore ctc"", ""gain"": 2}, {""need"": ""lpa"", ""gain"": 2}]",,"{""skill_match"": 0.191, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 0.8571, ""trajectory"": 1.0}",adzuna,aggregator,400000,450000,2026-05-05T12:11:01Z,,,,[],[],[],[],[],[],,,,"concentrix, bangalore, title, analyst, fresher, location, description, hiring, analysts, great, fresh, graduates","Title: Business Analyst – Fresher Company: Concentrix Location: Bangalore CTC: ₹4 – ₹4.8 LPA Job Description: We are hiring Business Analysts for Concentrix, Bangalore. This is a great opportunity for fresh graduates to start their IT career in a professional corporate environment. Key Responsibilities: Analyze business requirements and processes Coordinate with internal teams and stakeholders Support data analysis and reporting Ensure smooth project execution Eligibility Criteria: Any Graduate…"
no,,,48,Senior Business Analyst,Bansal Roofing Products,"Bangalore, Karnataka",https://www.adzuna.in/details/5796415135?utm_medium=api&utm_source=195aa6d0,30,39,27,weak,0.08,0/0,,"[{""need"": ""senior business"", ""gain"": 1}, {""need"": ""business analyst"", ""gain"": 1}, {""need"": ""analyst bansal"", ""gain"": 1}, {""need"": ""bansal roofing"", ""gain"": 1}, {""need"": ""roofing products"", ""gain"": 1}]",,"{""skill_match"": 0.1835, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 0.8571, ""trajectory"": 1.0}",adzuna,aggregator,,,2026-07-11T07:20:51Z,,,,[],[],[],[],[],[],,,,"senior, analyst, solutions, bansal, roofing, dynamic, embark, rewarding, career, responsible, bridging, objectives","Bansal Roofing Products is looking for a Senior Business Analyst to join our dynamic team and embark on a rewarding career journey. The Senior Business Analyst is responsible for bridging the gap between business objectives and IT solutions by analyzing business processes, eliciting requirements, and defining system specifications. They will collaborate with stakeholders to identify business needs, propose solutions, and facilitate the successful delivery of projects. Key Responsibilities: Coll…"
no,,,48,Senior Business Analyst,ThoughtFocus,"Bangalore, Karnataka",https://www.adzuna.in/details/5779644603?utm_medium=api&utm_source=195aa6d0,26,39,54,borderline,0.45,1/12,"senior business, business analyst, analyst mandatory, private equity, equity fund, fund operations, fund accounting, accounting cycle, cash, reconciliations, pricing","[{""need"": ""senior business"", ""gain"": 2}, {""need"": ""business analyst"", ""gain"": 2}, {""need"": ""analyst mandatory"", ""gain"": 2}, {""need"": ""private equity"", ""gain"": 2}, {""need"": ""equity fund"", ""gain"": 2}]",,"{""skill_match"": 0.0882, ""experience_fit"": 0.85, ""domain"": 0.25, ""education"": 1.0, ""achievement"": 0.8571, ""trajectory"": 1.0}",adzuna,aggregator,,,2026-06-28T07:26:26Z,,,,[],[],[],[],[],[],,,,"private, fund, understanding, equity, accounting, alternative, investment, mandatory, requirement, cycle, position, cash","Mandatory Requirement on Domain Understanding: Private Equity Fund Operations: Private Equity fund accounting cycle, including Position, Cash, reconciliations, pricing, valuations, Accruals, GAV, NAV, fee calculations, PL allocations, and investor reporting. Understanding of compliance and regulations governing Private Equity fund accounting. Alternative Investment Management : Private Credit, Alternative investment strategies, Understanding of Asset Classes End-to-End Fund Accounting : End-to-…"
no,,,48,Senior Business Analyst,Citigroup,"Bangalore, Karnataka",https://www.adzuna.in/details/5760977026?utm_medium=api&utm_source=195aa6d0,30,51,27,weak,0.08,0/0,,"[{""need"": ""senior business analyst"", ""gain"": 2}, {""need"": ""tts analytics"", ""gain"": 2}, {""need"": ""provides analytical insights"", ""gain"": 2}, {""need"": ""pricing"", ""gain"": 2}, {""need"": ""client"", ""gain"": 2}]",,"{""skill_match"": 0.1517, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",adzuna,aggregator,,,2026-06-12T10:25:42Z,,,,[],[],[],[],[],[],,,,"analytical, insights, client, problems, provides, sales, functions, global, treasury, trade, services, works","The TTS Analytics team provides analytical insights to the Product, Pricing, Client Experience and Sales functions within the global Treasury & Trade Services business. The team works on business problems focused on driving acquisitions, cross-sell, revenue growth & improvements in client experience.  The team extracts relevant insights, identifies business opportunities, converts business problems into analytical frameworks, uses big data tools and machine learning algorithms to build predict…"
no,,,48,Manager Sales - (Govt & Alliance),Eaton Corporation,"Bangalore, Karnataka",https://www.adzuna.in/details/5739448808?utm_medium=api&utm_source=195aa6d0,28,30,27,weak,0.08,0/0,,"[{""need"": ""manager sales"", ""gain"": 2}, {""need"": ""govt alliance"", ""gain"": 2}, {""need"": ""summary"", ""gain"": 2}, {""need"": ""strategic deputy manager"", ""gain"": 2}, {""need"": ""expand"", ""gain"": 2}]",,"{""skill_match"": 0.1592, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",adzuna,aggregator,,,2026-05-24T10:11:49Z,,,,[],[],[],[],[],[],,,,"driven, deputy, sales, expand, footprint, government, large, space, ideal, eaton, phase, power","What you'll do: Job Summary We are looking for a driven and strategic Deputy Manager - Sales to expand our footprint in the Government and partner / large SI space. The ideal candidate will lead business growth for Eaton's 3-Phase UPS and power quality solutions, build strong customer relationships, and develop a robust channel partner ecosystem. If you thrive in a fast-paced environment and enjoy taking ownership of accounts, this role is an excellent opportunity to grow your career. Job Respo…"
no,,,48,KAM IC | Senior Manager | Banking Alliances 1927,Paytm Payments Services,"Mumbai, Maharashtra",https://www.adzuna.in/details/5736872662?utm_medium=api&utm_source=195aa6d0,30,46,27,weak,0.08,0/0,,"[{""need"": ""kam"", ""gain"": 2}, {""need"": ""senior manager"", ""gain"": 2}, {""need"": ""manager banking"", ""gain"": 2}, {""need"": ""banking alliances"", ""gain"": 2}, {""need"": ""expectations/"", ""gain"": 2}]",,"{""skill_match"": 0.155, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",adzuna,aggregator,,,2026-05-22T02:24:19Z,,,,[],[],[],[],[],[],,,,"banks, banking, payment, expectations, introduce, technologies, card, acceptance, bank, better, reach, liaise",Expectations/ Requirements - Introduce new technologies for card acceptance with our bank partners. - Recommend market strategy and pricing strategy for better growth and reach. - Liaise between the banks and the sales team to materialize the accrued banking leads and oversee the process till activation. - Striking alliances and partnerships with banks and other payment partners and activating payment options offered by Paytm - Developing and nurturing the banking channel for business and ensur…
no,,,48,Portfolio Program Manager Solution,Vontier,"Bangalore, Karnataka",https://www.adzuna.in/land/ad/5818524935?se=DBTfjK-K8RGbLL45Ug83Nw&utm_medium=api&utm_source=195aa6d0&v=3996A8BABA03EEFB44C94BFB72A625E17354D5C4,30,44,31,weak,0.14,0/0,,"[{""need"": ""portfolio program"", ""gain"": 1}, {""need"": ""program manager"", ""gain"": 1}, {""need"": ""manager solution"", ""gain"": 1}, {""need"": ""summary"", ""gain"": 1}, {""need"": ""fleet portfolio"", ""gain"": 1}]",,"{""skill_match"": 0.1736, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 0.8571, ""trajectory"": 1.0}",adzuna,aggregator,,,2026-07-28T21:19:08Z,,,,[],[],[],[],[],[],,,,"portfolio, fleet, programs, program, responsible, life, cycle, carrying, governance, fleet-related, initiatives, investments","Job Summary The Fleet Portfolio Program Manager will be responsible for over looking the life cycle of carrying out our portfolio. This will include strategic planning, governance, and execution of a portfolio of fleet-related programs and initiatives. The manager will ensure that fleet investments, operational improvement efforts, vehicle lifecycle strategies, technology implementations, and cross-functional programs align with organizational committed goals, budget targets, compliance require…"
no,,,48,Program Manager,Trane Technologies,"Bangalore, Karnataka",https://www.adzuna.in/details/5786405216?utm_medium=api&utm_source=195aa6d0,20,15,31,weak,0.14,0/0,,"[{""need"": ""program manager"", ""gain"": 2}, {""need"": ""world leader"", ""gain"": 2}, {""need"": ""creating comfortable"", ""gain"": 2}, {""need"": ""sustainable"", ""gain"": 2}, {""need"": ""efficient climate solutions"", ""gain"": 2}]",,"{""skill_match"": 0.1933, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 0.8571, ""trajectory"": 1.0}",adzuna,aggregator,,,2026-07-03T10:33:59Z,,,,[],[],[],[],[],[],,,,"trane, mission, world, leader, creating, comfortable, sustainable, efficient, climate, solutions, buildings, homes","Be a part of our mission! As a world leader in creating comfortable, sustainable, and efficient climate solutions for buildings, homes and transportation, it's our responsibility to put the planet first. For us at Trane Technologies (https://www.tranetechnologies.com/) , and through our businesses including Trane® (http://www.trane.com/index.html) and Thermo King (http://www.thermoking.com/na/en.html) , sustainability is not just how we do business-it is our business. Do you dare to look at the…"
no,,,48,Program Manager,eClerx,"Mumbai, Maharashtra",https://www.adzuna.in/details/5361926992?utm_medium=api&utm_source=195aa6d0,34,62,27,weak,0.08,0/0,,"[{""need"": ""program manager"", ""gain"": 2}, {""need"": ""manager description"", ""gain"": 2}, {""need"": ""description key"", ""gain"": 2}, {""need"": ""large-scale"", ""gain"": 2}, {""need"": ""key clients"", ""gain"": 2}]",,"{""skill_match"": 0.1517, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",adzuna,aggregator,,,2025-08-21T17:23:35Z,,,,[],[],[],[],[],[],,,,"description, manage, large-scale, projects, clients, oversee, governance, standards, environments, supplier, vendor, relationship","Description Key Responsibilities: Lead and manage end-to-end delivery of large-scale IT Infrastructure projects for key clients. Oversee the implementation and governance of ISO 27001 standards across infrastructure environments. Drive supplier and vendor relationship management, ensuring SLAs, compliance, and cost efficiency. Conduct regular quality reviews, risk assessments, and provide strategic mitigation planning. Interface with business and technical stakeholders to gather requirements an…"
no,,,48,Product Owner,Davies,"Pune, Maharashtra",https://www.adzuna.in/details/5724483175?utm_medium=api&utm_source=195aa6d0,34,64,27,weak,0.08,0/0,,"[{""need"": ""product owner"", ""gain"": 2}, {""need"": ""maximising"", ""gain"": 2}, {""need"": ""value delivered"", ""gain"": 2}, {""need"": ""agile scrum"", ""gain"": 2}, {""need"": ""through effective"", ""gain"": 2}]",,"{""skill_match"": 0.195, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 0.8571, ""trajectory"": 1.0}",adzuna,aggregator,,,2026-05-10T02:18:36Z,,,,[],[],[],[],[],[],,,,"client, owner, responsible, maximising, value, delivered, agile, scrum, effective, ownership, needs, clear","The Product Owner is responsible for maximising the value delivered by the Agile Scrum team through effective backlog ownership, client engagement, and product delivery. You will act as the voice of the client, translating business needs into clear, actionable user stories and ensuring delivery aligns with strategic objectives. This role plays a key part in shaping product outcomes within the UK&I IT department, supporting high‑quality, user‑centered digital products that meet client expectatio…"
